wave,flux
5668.51025390625,5.89981496671351e-17
5669.76025390625,5.902776570762076e-17
5671.01025390625,5.942993779996547e-17
5672.26025390625,5.993965122129859e-17
5673.51025390625,6.01085307200362e-17
5674.76025390625,5.986134901093273e-17
5676.01025390625,5.949488665324886e-17
5677.26025390625,5.953074727128191e-17
5678.51025390625,5.98634911253394e-17
5679.76025390625,5.981521716606326e-17
5681.01025390625,5.954261164223276e-17
5682.26025390625,5.891964741032298e-17
5683.51025390625,5.789755784569717e-17
5684.76025390625,5.787127728345917e-17
5686.01025390625,5.841195992074361e-17
5687.26025390625,5.817784884196955e-17
5688.51025390625,5.761766293037228e-17
5689.76025390625,5.805237828696646e-17
5691.01025390625,5.880945755004882e-17
5692.26025390625,5.925985227259194e-17
5693.51025390625,5.941068465814358e-17
5694.76025390625,5.94107646030333e-17
5696.01025390625,5.956191504129549e-17
5697.26025390625,5.967375757356969e-17
5698.51025390625,5.961367007744022e-17
5699.76025390625,5.954070082129501e-17
5701.01025390625,5.907423163065096e-17
5702.26025390625,5.838472128147031e-17
5703.51025390625,5.898020530886766e-17
5704.76025390625,5.949409285382526e-17
5706.01025390625,5.859280344148961e-17
5707.26025390625,5.794818769501476e-17
5708.51025390625,5.76039406827601e-17
5709.76025390625,5.647489902775461e-17
5711.01025390625,5.621574639297114e-17
5712.26025390625,5.690553899253287e-17
5713.51025390625,5.80944012265089e-17
5714.76025390625,5.899864174819573e-17
5716.01025390625,5.90141582842571e-17
5717.26025390625,5.920798445538776e-17
5718.51025390625,5.897505081921089e-17
5719.76025390625,5.930796131413156e-17
5721.01025390625,5.964103954408227e-17
5722.26025390625,5.963122902474753e-17
5723.51025390625,5.97674898547661e-17
5724.76025390625,5.99089503888386e-17
5726.01025390625,5.980380686690168e-17
5727.26025390625,5.968304313845751e-17
5728.51025390625,5.957630343925662e-17
5729.76025390625,5.964592982222394e-17
5731.01025390625,5.938851769424066e-17
5732.26025390625,5.891227773898985e-17
5733.51025390625,5.907089733961151e-17
5734.76025390625,5.934688425575815e-17
5736.01025390625,5.941915419787895e-17
5737.26025390625,5.960058663344965e-17
5738.51025390625,5.946634412439858e-17
5739.76025390625,5.952200866327054e-17
5741.01025390625,5.944918858970083e-17
5742.26025390625,5.944069161019675e-17
5743.51025390625,5.936837448120116e-17
5744.76025390625,5.95201726699457e-17
5746.01025390625,5.95467260035073e-17
5747.26025390625,5.925762408000667e-17
5748.51025390625,5.899599894081674e-17
5749.76025390625,5.915222192531678e-17
5751.01025390625,5.931020461663968e-17
5752.26025390625,5.878129533721179e-17
5753.51025390625,5.762058687535727e-17
5754.76025390625,5.728107330322266e-17
5756.01025390625,5.828990787040897e-17
5757.26025390625,5.897021064944383e-17
5758.51025390625,5.92988546045815e-17
5759.76025390625,5.925312140488043e-17
5761.01025390625,5.89515723586664e-17
5762.26025390625,5.835710399720727e-17
5763.51025390625,5.757985259265434e-17
5764.76025390625,5.803646897850967e-17
5766.01025390625,5.911002936014316e-17
5767.26025390625,5.944771528290539e-17
5768.51025390625,5.946727904901271e-17
5769.76025390625,5.937032471819621e-17
5771.01025390625,5.924090390089081e-17
5772.26025390625,5.890495587976967e-17
5773.51025390625,5.870056156809737e-17
5774.76025390625,5.867156539172661e-17
5776.01025390625,5.869038846271794e-17
5777.26025390625,5.894140332850014e-17
5778.51025390625,5.917143659638195e-17
5779.76025390625,5.884769358565167e-17
5781.01025390625,5.826780947801543e-17
5782.26025390625,5.791550492077339e-17
5783.51025390625,5.807502786031582e-17
5784.76025390625,5.7970125460741e-17
5786.01025390625,5.785311923887671e-17
5787.26025390625,5.814480688699862e-17
5788.51025390625,5.839725857618378e-17
5789.76025390625,5.845213301123641e-17
5791.01025390625,5.831827508693788e-17
5792.26025390625,5.800981435636194e-17
5793.51025390625,5.825792219208508e-17
5794.76025390625,5.842347134846012e-17
5796.01025390625,5.880937962601824e-17
5797.26025390625,5.866158087381502e-17
5798.51025390625,5.836749760697528e-17
5799.76025390625,5.879030354941763e-17
5801.01025390625,5.931318331462581e-17
5802.26025390625,5.908347095396461e-17
5803.51025390625,5.894777170693002e-17
5804.76025390625,5.85759793276903e-17
5806.01025390625,5.821461345393483e-17
5807.26025390625,5.804317267813333e-17
5808.51025390625,5.841721726952529e-17
5809.76025390625,5.872387131481636e-17
5811.01025390625,5.878556321306926e-17
5812.26025390625,5.884817789589487e-17
5813.51025390625,5.885217045109446e-17
5814.76025390625,5.868591934204101e-17
5816.01025390625,5.831648762772723e-17
5817.26025390625,5.798945988352706e-17
5818.51025390625,5.839642971504024e-17
5819.76025390625,5.892783760629049e-17
5821.01025390625,5.905928374499809e-17
5822.26025390625,5.90034250436178e-17
5823.51025390625,5.88698677844536e-17
5824.76025390625,5.884506247915873e-17
5826.01025390625,5.892781040098609e-17
5827.26025390625,5.905125486792586e-17
5828.51025390625,5.892614288702243e-17
5829.76025390625,5.906446510873189e-17
5831.01025390625,5.905927925295946e-17
5832.26025390625,5.895059309796589e-17
5833.51025390625,5.893095586637171e-17
5834.76025390625,5.878134213703434e-17
5836.01025390625,5.883707457379596e-17
5837.26025390625,5.889456515428496e-17
5838.51025390625,5.878802419150747e-17
5839.76025390625,5.888396612399962e-17
5841.01025390625,5.899757132925638e-17
5842.26025390625,5.902907495638219e-17
5843.51025390625,5.900072387695313e-17
5844.76025390625,5.897862494864114e-17
5846.01025390625,5.898380664732397e-17
5847.26025390625,5.88739914833627e-17
5848.51025390625,5.873510125136956e-17
5849.76025390625,5.868671791262743e-17
5851.01025390625,5.878771706930021e-17
5852.26025390625,5.859315842791302e-17
5853.51025390625,5.779852223466082e-17
5854.76025390625,5.753311950683594e-17
5856.01025390625,5.784739875607374e-17
5857.26025390625,5.717866940754216e-17
5858.51025390625,5.628204568630311e-17
5859.76025390625,5.68884884531905e-17
5861.01025390625,5.777544958719394e-17
5862.26025390625,5.780208627840367e-17
5863.51025390625,5.767040989201243e-17
5864.76025390625,5.836036159608422e-17
5866.01025390625,5.868377438056759e-17
5867.26025390625,5.849260949111565e-17
5868.51025390625,5.849360991315144e-17
5869.76025390625,5.867663263088319e-17
5871.01025390625,5.870885815131955e-17
5872.26025390625,5.865926683379382e-17
5873.51025390625,5.877170579863757e-17
5874.76025390625,5.862934158325195e-17
5876.01025390625,5.859353562517864e-17
5877.26025390625,5.862230157247403e-17
5878.51025390625,5.856450423077839e-17
5879.76025390625,5.841717614150628e-17
5881.01025390625,5.834877276536895e-17
5882.26025390625,5.82547762168326e-17
5883.51025390625,5.797924755933808e-17
5884.76025390625,5.769929009786465e-17
5886.01025390625,5.780313607936952e-17
5887.26025390625,5.795470242756169e-17
5888.51025390625,5.73380721822599e-17
5889.76025390625,5.349852021752334e-17
5891.01025390625,5.0662968176864993e-17
5892.26025390625,5.3610878463372955e-17
5893.51025390625,5.671645220500667e-17
5894.76025390625,5.66264222977801e-17
5896.01025390625,5.365155456915134e-17
5897.26025390625,5.2440746601383856e-17
5898.51025390625,5.537769138615305e-17
5899.76025390625,5.747276536522842e-17
5901.01025390625,5.754778008437737e-17
5902.26025390625,5.798876231868092e-17
5903.51025390625,5.817256967684117e-17
5904.76025390625,5.809644954774437e-17
5906.01025390625,5.753718706828791e-17
5907.26025390625,5.738449291694454e-17
5908.51025390625,5.765841992634099e-17
5909.76025390625,5.78271384188024e-17
5911.01025390625,5.774542168221822e-17
5912.26025390625,5.77085111552913e-17
5913.51025390625,5.720525891932045e-17
5914.76025390625,5.606698864448361e-17
5916.01025390625,5.592374759953196e-17
5917.26025390625,5.670782121983969e-17
5918.51025390625,5.698008813625428e-17
5919.76025390625,5.71012486081007e-17
5921.01025390625,5.727287332302187e-17
5922.26025390625,5.718704521737448e-17
5923.51025390625,5.692524789205411e-17
5924.76025390625,5.715693290524366e-17
5926.01025390625,5.753863365731589e-17
5927.26025390625,5.743740222093535e-17
5928.51025390625,5.705571950028582e-17
5929.76025390625,5.635208118717845e-17
5931.01025390625,5.603991952291349e-17
5932.26025390625,5.668506264291159e-17
5933.51025390625,5.74378829844405e-17
5934.76025390625,5.693325766586676e-17
5936.01025390625,5.681189127480112e-17
5937.26025390625,5.741646767220846e-17
5938.51025390625,5.745923729128953e-17
5939.76025390625,5.737207929285561e-17
5941.01025390625,5.70822288475967e-17
5942.26025390625,5.692620644546137e-17
5943.51025390625,5.706065861399581e-17
5944.76025390625,5.704440120417897e-17
5946.01025390625,5.70512637291885e-17
5947.26025390625,5.688982508217417e-17
5948.51025390625,5.625165582424257e-17
5949.76025390625,5.586197326287991e-17
5951.01025390625,5.655161055402058e-17
5952.26025390625,5.703370369515769e-17
5953.51025390625,5.646327490457675e-17
5954.76025390625,5.660497772961128e-17
5956.01025390625,5.698184661493068e-17
5957.26025390625,5.676819346358136e-17
5958.51025390625,5.659428025780655e-17
5959.76025390625,5.67433519875131e-17
5961.01025390625,5.689048234520889e-17
5962.26025390625,5.688117311803305e-17
5963.51025390625,5.682363624386671e-17
5964.76025390625,5.680330196845822e-17
5966.01025390625,5.672919705274628e-17
5967.26025390625,5.656177317921708e-17
5968.51025390625,5.66084407713355e-17
5969.76025390625,5.673574985411108e-17
5971.01025390625,5.67315566644436e-17
5972.26025390625,5.683956387775699e-17
5973.51025390625,5.685067017718059e-17
5974.76025390625,5.654886409480397e-17
5976.01025390625,5.594423606686476e-17
5977.26025390625,5.556279545481611e-17
5978.51025390625,5.578142010944645e-17
5979.76025390625,5.619176323123094e-17
5981.01025390625,5.651113519435976e-17
5982.26025390625,5.657999710083007e-17
5983.51025390625,5.604262180607493e-17
5984.76025390625,5.504104764984875e-17
5986.01025390625,5.4922848894072735e-17
5987.26025390625,5.540855257359946e-17
5988.51025390625,5.559671879093821e-17
5989.76025390625,5.612150900491854e-17
5991.01025390625,5.615887383809903e-17
5992.26025390625,5.588832449191954e-17
5993.51025390625,5.62055523048959e-17
5994.76025390625,5.657724322807498e-17
5996.01025390625,5.649360989454316e-17
5997.26025390625,5.600489785171136e-17
5998.51025390625,5.571147152412228e-17
5999.76025390625,5.583623178993783e-17
6001.01025390625,5.613167621147342e-17
6002.26025390625,5.604903989466225e-17
6003.51025390625,5.551565773568502e-17
6004.76025390625,5.552154762081983e-17
6006.01025390625,5.595581017843106e-17
6007.26025390625,5.56998299277701e-17
6008.51025390625,5.48457174273235e-17
6009.76025390625,5.478312696131264e-17
6011.01025390625,5.573772804074171e-17
6012.26025390625,5.605828394447885e-17
6013.51025390625,5.55236173378549e-17
6014.76025390625,5.5398049223364847e-17
6016.01025390625,5.550929680428854e-17
6017.26025390625,5.5454715006758524e-17
6018.51025390625,5.550900001711961e-17
6019.76025390625,5.5293939465778625e-17
6021.01025390625,5.450556535302139e-17
6022.26025390625,5.4428049052168675e-17
6023.51025390625,5.471310545386337e-17
6024.76025390625,5.461134345450052e-17
6026.01025390625,5.502862904990591e-17
6027.26025390625,5.531253759244593e-17
6028.51025390625,5.543773020302377e-17
6029.76025390625,5.577485594214462e-17
6031.01025390625,5.593490938512289e-17
6032.26025390625,5.616631418367712e-17
6033.51025390625,5.610098325031559e-17
6034.76025390625,5.61553080898378e-17
6036.01025390625,5.614681871367663e-17
6037.26025390625,5.609542315971561e-17
6038.51025390625,5.610055859077267e-17
6039.76025390625,5.61035600764577e-17
6041.01025390625,5.593934305702767e-17
6042.26025390625,5.553221802502144e-17
6043.51025390625,5.542949899813024e-17
6044.76025390625,5.576971713182403e-17
6046.01025390625,5.590064712524413e-17
6047.26025390625,5.580292794576505e-17
6048.51025390625,5.582693704744664e-17
6049.76025390625,5.588305646198551e-17
6051.01025390625,5.601010243857779e-17
6052.26025390625,5.575659857401033e-17
6053.51025390625,5.556640169841487e-17
6054.76025390625,5.540939262204054e-17
6056.01025390625,5.5153976459037964e-17
6057.26025390625,5.509947239573409e-17
6058.51025390625,5.554267030297256e-17
6059.76025390625,5.591911539589487e-17
6061.01025390625,5.596441072045303e-17
6062.26025390625,5.59281659344929e-17
6063.51025390625,5.582693935487328e-17
6064.76025390625,5.532979678270293e-17
6066.01025390625,5.440233563306855e-17
6067.26025390625,5.454476510396817e-17
6068.51025390625,5.565294054729183e-17
6069.76025390625,5.580259413184189e-17
6071.01025390625,5.585593715016434e-17
6072.26025390625,5.585313359702506e-17
6073.51025390625,5.58119820087712e-17
6074.76025390625,5.588823284242212e-17
6076.01025390625,5.57566364753537e-17
6077.26025390625,5.546455955319288e-17
6078.51025390625,5.4687422663991046e-17
6079.76025390625,5.4446750599930927e-17
6081.01025390625,5.4933219146728515e-17
6082.26025390625,5.5345045467469753e-17
6083.51025390625,5.5124023642191063e-17
6084.76025390625,5.494587091585485e-17
6086.01025390625,5.482194178511457e-17
6087.26025390625,5.478614056098751e-17
6088.51025390625,5.491209616684332e-17
6089.76025390625,5.500792840725038e-17
6091.01025390625,5.4820041969113233e-17
6092.26025390625,5.4758827309957365e-17
6093.51025390625,5.476046079309975e-17
6094.76025390625,5.4868512193633284e-17
6096.01025390625,5.5218879026087313e-17
6097.26025390625,5.553326488960079e-17
6098.51025390625,5.519643977467606e-17
6099.76025390625,5.5060542770013575e-17
6101.01025390625,5.487842838194312e-17
6102.26025390625,5.34563801574707e-17
6103.51025390625,5.183577060978587e-17
6104.76025390625,5.2985701777760576e-17
6106.01025390625,5.458123984360113e-17
6107.26025390625,5.4802911019674165e-17
6108.51025390625,5.4519324485964886e-17
6109.76025390625,5.4517227946955976e-17
6111.01025390625,5.4655261959913296e-17
6112.26025390625,5.461289860423018e-17
6113.51025390625,5.461056761578816e-17
6114.76025390625,5.459292783411538e-17
6116.01025390625,5.4382015447849176e-17
6117.26025390625,5.4199100799560546e-17
6118.51025390625,5.453331449183022e-17
6119.76025390625,5.466563590445169e-17
6121.01025390625,5.4205486066864754e-17
6122.26025390625,5.2975327937428546e-17
6123.51025390625,5.224822309912704e-17
6124.76025390625,5.3439692170678113e-17
6126.01025390625,5.415074181533441e-17
6127.26025390625,5.427192484413705e-17
6128.51025390625,5.40006258262076e-17
6129.76025390625,5.39497203808296e-17
6131.01025390625,5.3993976045934166e-17
6132.26025390625,5.392468307495117e-17
6133.51025390625,5.422153578595417e-17
6134.76025390625,5.43587214958377e-17
6136.01025390625,5.351778242902058e-17
6137.26025390625,5.14104582251572e-17
6138.51025390625,5.070652120450648e-17
6139.76025390625,5.2723210843714266e-17
6141.01025390625,5.3395888381585844e-17
6142.26025390625,5.229210020483993e-17
6143.51025390625,5.2418274402153196e-17
6144.76025390625,5.366545123216582e-17
6146.01025390625,5.386797850446003e-17
6147.26025390625,5.36592732871451e-17
6148.51025390625,5.326234695062405e-17
6149.76025390625,5.311516406919898e-17
6151.01025390625,5.352954222888481e-17
6152.26025390625,5.402863179648794e-17
6153.51025390625,5.406234231344083e-17
6154.76025390625,5.35833312504466e-17
6156.01025390625,5.2899742435362276e-17
6157.26025390625,5.304911592809165e-17
6158.51025390625,5.3266738597590744e-17
6159.76025390625,5.345155870763266e-17
6161.01025390625,5.289645528653773e-17
6162.26025390625,5.102786943761313e-17
6163.51025390625,5.0364725226425544e-17
6164.76025390625,5.185423164181593e-17
6166.01025390625,5.290831047616354e-17
6167.26025390625,5.316963958368069e-17
6168.51025390625,5.294222444487781e-17
6169.76025390625,5.1661243364287584e-17
6171.01025390625,5.1270417443252186e-17
6172.26025390625,5.2688410220262484e-17
6173.51025390625,5.341182949159203e-17
6174.76025390625,5.3398836770406587e-17
6176.01025390625,5.3356370715629764e-17
6177.26025390625,5.32427683686047e-17
6178.51025390625,5.34901937270746e-17
6179.76025390625,5.377960198751309e-17
6181.01025390625,5.367202592803211e-17
6182.26025390625,5.37049336987007e-17
6183.51025390625,5.3891075953041635e-17
6184.76025390625,5.3857098448218364e-17
6186.01025390625,5.3786151018840506e-17
6187.26025390625,5.356171749952363e-17
6188.51025390625,5.3435281037121285e-17
6189.76025390625,5.356931052231207e-17
6191.01025390625,5.2792268181777575e-17
6192.26025390625,5.1586427333180496e-17
6193.51025390625,5.2259342562047447e-17
6194.76025390625,5.329480204512433e-17
6196.01025390625,5.356556323912085e-17
6197.26025390625,5.373913333427615e-17
6198.51025390625,5.3859516486191163e-17
6199.76025390625,5.359136688604587e-17
6201.01025390625,5.324527624735018e-17
6202.26025390625,5.341547313038895e-17
6203.51025390625,5.3786272478801447e-17
6204.76025390625,5.3900000342392335e-17
6206.01025390625,5.390349460508765e-17
6207.26025390625,5.403245943022937e-17
6208.51025390625,5.390071792974704e-17
6209.76025390625,5.3941101267744847e-17
6211.01025390625,5.387083494605087e-17
6212.26025390625,5.384164369908774e-17
6213.51025390625,5.317968082334937e-17
6214.76025390625,5.267228527534298e-17
6216.01025390625,5.283444254805402e-17
6217.26025390625,5.3112697500833644e-17
6218.51025390625,5.342404046407559e-17
6219.76025390625,5.28181941260361e-17
6221.01025390625,5.271329514666301e-17
6222.26025390625,5.335229623561952e-17
6223.51025390625,5.369707011153058e-17
6224.76025390625,5.360508298548257e-17
6226.01025390625,5.371741081796042e-17
6227.26025390625,5.369169746585008e-17
6228.51025390625,5.3577920543391524e-17
6229.76025390625,5.3121888695693595e-17
6231.01025390625,5.197849783176329e-17
6232.26025390625,5.15049221280726e-17
6233.51025390625,5.24564928417671e-17
6234.76025390625,5.332237821997665e-17
6236.01025390625,5.379700598739996e-17
6237.26025390625,5.3289030188583746e-17
6238.51025390625,5.249284448018887e-17
6239.76025390625,5.246220744063214e-17
6241.01025390625,5.2942820393632096e-17
6242.26025390625,5.327171915566049e-17
6243.51025390625,5.324448365374309e-17
6244.76025390625,5.2488265179889956e-17
6246.01025390625,5.1686083887611945e-17
6247.26025390625,5.115995645662633e-17
6248.51025390625,5.1732666845554256e-17
6249.76025390625,5.292913162231445e-17
6251.01025390625,5.340369699617711e-17
6252.26025390625,5.272780889371546e-17
6253.51025390625,5.1584661377697454e-17
6254.76025390625,5.12520066163598e-17
6256.01025390625,5.164628922997452e-17
6257.26025390625,5.213007340594035e-17
6258.51025390625,5.240371598406535e-17
6259.76025390625,5.2554593282560024e-17
6261.01025390625,5.292384635367044e-17
6262.26025390625,5.309231659679878e-17
6263.51025390625,5.3318768027701024e-17
6264.76025390625,5.3101995842166055e-17
6266.01025390625,5.261411218410585e-17
6267.26025390625,5.281799326826886e-17
6268.51025390625,5.3337910885694544e-17
6269.76025390625,5.3294244347549063e-17
6271.01025390625,5.292744889049995e-17
6272.26025390625,5.295886372263839e-17
6273.51025390625,5.336524297202505e-17
6274.76025390625,5.356521282661251e-17
6276.01025390625,5.356978976738162e-17
6277.26025390625,5.323969335044302e-17
6278.51025390625,5.303538207635647e-17
6279.76025390625,5.292364633327577e-17
6281.01025390625,5.2410025958549686e-17
6282.26025390625,5.2799095373386287e-17
6283.51025390625,5.306761462700076e-17
6284.76025390625,5.33481820753144e-17
6286.01025390625,5.3307331788598034e-17
6287.26025390625,5.3249420780088836e-17
6288.51025390625,5.3308457217332795e-17
6289.76025390625,5.326165861176281e-17
6291.01025390625,5.2889031680967744e-17
6292.26025390625,5.2667557361881903e-17
6293.51025390625,5.3114165292135103e-17
6294.76025390625,5.316782395525676e-17
6296.01025390625,5.31176507010111e-17
6297.26025390625,5.307909832838105e-17
6298.51025390625,5.2761999448450596e-17
6299.76025390625,5.24376922681855e-17
6301.01025390625,5.19830363501572e-17
6302.26025390625,5.087932587042087e-17
6303.51025390625,5.1369687150164345e-17
6304.76025390625,5.2619206408989135e-17
6306.01025390625,5.3327819437166535e-17
6307.26025390625,5.3493916986977183e-17
6308.51025390625,5.345017756392316e-17
6309.76025390625,5.316863866666468e-17
6311.01025390625,5.289082729804806e-17
6312.26025390625,5.296033610646317e-17
6313.51025390625,5.3118695116740895e-17
6314.76025390625,5.275019350377524e-17
6316.01025390625,5.203655271204507e-17
6317.26025390625,5.199157290947147e-17
6318.51025390625,5.1528509037669105e-17
6319.76025390625,5.14653248707841e-17
6321.01025390625,5.225071107817859e-17
6322.26025390625,5.2371597014636525e-17
6323.51025390625,5.2154298519971886e-17
6324.76025390625,5.244427191385409e-17
6326.01025390625,5.311055370796017e-17
6327.26025390625,5.296325199406321e-17
6328.51025390625,5.28343957035716e-17
6329.76025390625,5.288495698510147e-17
6331.01025390625,5.2730980913115704e-17
6332.26025390625,5.2652434122969457e-17
6333.51025390625,5.2843991029320693e-17
6334.76025390625,5.248744060981564e-17
6336.01025390625,5.151096920478634e-17
6337.26025390625,5.09467403132741e-17
6338.51025390625,5.154051048837057e-17
6339.76025390625,5.198150116338962e-17
6341.01025390625,5.234568123049852e-17
6342.26025390625,5.2674910643042584e-17
6343.51025390625,5.2441156943716647e-17
6344.76025390625,5.204027588634956e-17
6346.01025390625,5.218606264440024e-17
6347.26025390625,5.1835480417391145e-17
6348.51025390625,5.18097387732529e-17
6349.76025390625,5.2496531692132716e-17
6351.01025390625,5.283384193978659e-17
6352.26025390625,5.2851177126256435e-17
6353.51025390625,5.282604974886266e-17
6354.76025390625,5.256321994316287e-17
6356.01025390625,5.2228324454702974e-17
6357.26025390625,5.240216997472251e-17
6358.51025390625,5.241197007342082e-17
6359.76025390625,5.20992678311976e-17
6361.01025390625,5.200472460118735e-17
6362.26025390625,5.1852838313405106e-17
6363.51025390625,5.1508532342678163e-17
6364.76025390625,5.1703569659721556e-17
6366.01025390625,5.224816522737828e-17
6367.26025390625,5.2474496917724605e-17
6368.51025390625,5.258092910394436e-17
6369.76025390625,5.2392262818871474e-17
6371.01025390625,5.199439169906988e-17
6372.26025390625,5.1938764380478275e-17
6373.51025390625,5.2220032117890145e-17
6374.76025390625,5.266354566992782e-17
6376.01025390625,5.264157133521103e-17
6377.26025390625,5.2548687275211984e-17
6378.51025390625,5.2580237196015146e-17
6379.76025390625,5.2315731640327264e-17
6381.01025390625,5.2156699881204736e-17
6382.26025390625,5.217088528516816e-17
6383.51025390625,5.236069338542659e-17
6384.76025390625,5.219819179627953e-17
6386.01025390625,5.2270050919695594e-17
6387.26025390625,5.235884438863614e-17
6388.51025390625,5.2451272590451124e-17
6389.76025390625,5.234723535305116e-17
6391.01025390625,5.227268683084628e-17
6392.26025390625,5.214742726767935e-17
6393.51025390625,5.124157633711652e-17
6394.76025390625,5.0536613062416636e-17
6396.01025390625,5.139199642646603e-17
6397.26025390625,5.216706454021175e-17
6398.51025390625,5.2128056275902723e-17
6399.76025390625,5.117634560561761e-17
6401.01025390625,5.0040486401813786e-17
6402.26025390625,5.0952830233690216e-17
6403.51025390625,5.2091590676656587e-17
6404.76025390625,5.215020340710151e-17
6406.01025390625,5.202917442880026e-17
6407.26025390625,5.150858682772008e-17
6408.51025390625,5.0713014027665303e-17
6409.76025390625,5.0916181063768344e-17
6411.01025390625,5.136116028204196e-17
6412.26025390625,5.0621357942906824e-17
6413.51025390625,5.083399651131979e-17
6414.76025390625,5.147127080777796e-17
6416.01025390625,5.122779161778891e-17
6417.26025390625,5.1169000437666726e-17
6418.51025390625,5.1236208168588035e-17
6419.76025390625,5.1165996142131524e-17
6421.01025390625,5.0278730223120705e-17
6422.26025390625,5.0014529984637e-17
6423.51025390625,5.105074927353277e-17
6424.76025390625,5.173335400092892e-17
6426.01025390625,5.1737105921303355e-17
6427.26025390625,5.1734309952898717e-17
6428.51025390625,5.175383579533274e-17
6429.76025390625,5.151259271761266e-17
6431.01025390625,5.0673491356082076e-17
6432.26025390625,5.022179695315477e-17
6433.51025390625,5.061668951267149e-17
6434.76025390625,5.1108983366431254e-17
6436.01025390625,5.1607123152570025e-17
6437.26025390625,5.1540377815060496e-17
6438.51025390625,5.0767675431414344e-17
6439.76025390625,4.9468078527683164e-17
6441.01025390625,4.9982163811660394e-17
6442.26025390625,5.139695228018411e-17
6443.51025390625,5.157047837792373e-17
6444.76025390625,5.160554032860733e-17
6446.01025390625,5.1594709547089366e-17
6447.26025390625,5.158560801064096e-17
6448.51025390625,5.1326618670952026e-17
6449.76025390625,5.0346520891887383e-17
6451.01025390625,4.9931505413520626e-17
6452.26025390625,5.0698918810588555e-17
6453.51025390625,5.128232619494926e-17
6454.76025390625,5.1170648238019247e-17
6456.01025390625,5.027087273202292e-17
6457.26025390625,4.9394152865526156e-17
6458.51025390625,5.018842491708151e-17
6459.76025390625,5.1065197258926017e-17
6461.01025390625,5.119424767843106e-17
6462.26025390625,5.008816299810641e-17
6463.51025390625,4.8641479414032725e-17
6464.76025390625,4.960247405633694e-17
6466.01025390625,5.100793761834866e-17
6467.26025390625,5.1233419933784294e-17
6468.51025390625,5.105924019790277e-17
6469.76025390625,5.0872832693704736e-17
6471.01025390625,5.055544495745403e-17
6472.26025390625,5.010895147184046e-17
6473.51025390625,5.024708850767554e-17
6474.76025390625,5.066126928934237e-17
6476.01025390625,5.058848156068383e-17
6477.26025390625,5.0824414270912724e-17
6478.51025390625,5.1003179030999906e-17
6479.76025390625,5.0944741620319645e-17
6481.01025390625,5.0812975069371664e-17
6482.26025390625,5.039751215492807e-17
6483.51025390625,5.009043065140887e-17
6484.76025390625,5.0433606671589175e-17
6486.01025390625,5.084445719649152e-17
6487.26025390625,5.0966000410870805e-17
6488.51025390625,5.0920550164943786e-17
6489.76025390625,5.083631723171327e-17
6491.01025390625,5.0514392502947546e-17
6492.26025390625,5.007089421714224e-17
6493.51025390625,4.932447651560714e-17
6494.76025390625,4.773475628736542e-17
6496.01025390625,4.715798282158084e-17
6497.26025390625,4.771656116764719e-17
6498.51025390625,4.8645430915646435e-17
6499.76025390625,4.9438751429115853e-17
6501.01025390625,4.9706831460347993e-17
6502.26025390625,5.0256687908637814e-17
6503.51025390625,5.061549999330102e-17
6504.76025390625,5.0721274637361843e-17
6506.01025390625,5.0627072318472505e-17
6507.26025390625,5.0670951184528625e-17
6508.51025390625,5.058574949311047e-17
6509.76025390625,5.0529372614418586e-17
6511.01025390625,5.050934259554235e-17
6512.26025390625,5.034788570497094e-17
6513.51025390625,5.0388779691370517e-17
6514.76025390625,5.00663739423054e-17
6516.01025390625,4.9411902927305634e-17
6517.26025390625,4.903597724728468e-17
6518.51025390625,4.928293368083675e-17
6519.76025390625,4.9556993996224754e-17
6521.01025390625,4.9923570541753996e-17
6522.26025390625,5.008509702729016e-17
6523.51025390625,4.993488056834151e-17
6524.76025390625,4.993059673774532e-17
6526.01025390625,4.9783069435677875e-17
6527.26025390625,4.9407041886492465e-17
6528.51025390625,4.928333991818312e-17
6529.76025390625,4.955752111295374e-17
6531.01025390625,4.978604195571527e-17
6532.26025390625,4.971961569437167e-17
6533.51025390625,4.9488563429669635e-17
6534.76025390625,4.929251436559165e-17
6536.01025390625,4.9448001932283724e-17
6537.26025390625,4.9470640850532345e-17
6538.51025390625,4.941716349159799e-17
6539.76025390625,4.9337951849960695e-17
6541.01025390625,4.9345169733559213e-17
6542.26025390625,4.915939286766983e-17
6543.51025390625,4.895502960577243e-17
6544.76025390625,4.882007709782297e-17
6546.01025390625,4.811654000259027e-17
6547.26025390625,4.738025038556355e-17
6548.51025390625,4.771164984354159e-17
6549.76025390625,4.8095332328982466e-17
6551.01025390625,4.801777398458341e-17
6552.26025390625,4.758189080587247e-17
6553.51025390625,4.72518320074314e-17
6554.76025390625,4.659924224109184e-17
6556.01025390625,4.5691019253614464e-17
6557.26025390625,4.490861194145389e-17
6558.51025390625,4.411345203678782e-17
6559.76025390625,4.2501284953791915e-17
6561.01025390625,3.9711932417706745e-17
6562.26025390625,3.367159903549566e-17
6563.51025390625,2.648020677333925e-17
6564.76025390625,2.8681673995227346e-17
6566.01025390625,3.6849326134658436e-17
6567.26025390625,4.1372609133836704e-17
6568.51025390625,4.333298338355087e-17
6569.76025390625,4.417268638424757e-17
6571.01025390625,4.503993353494784e-17
6572.26025390625,4.607160550745522e-17
6573.51025390625,4.673582576100419e-17
6574.76025390625,4.6848040131359566e-17
6576.01025390625,4.710257699733827e-17
