wave,flux
4957.26025390625,6.207504442092607e-17
4958.51025390625,6.268623097660857e-17
4959.76025390625,6.810091013091466e-17
4961.01025390625,6.865385374594634e-17
4962.26025390625,6.893143673763635e-17
4963.51025390625,6.857228756656287e-17
4964.76025390625,6.839194850360222e-17
4966.01025390625,6.727660304001142e-17
4967.26025390625,6.709213912906287e-17
4968.51025390625,6.684392654131043e-17
4969.76025390625,6.647637055940448e-17
4971.01025390625,6.70154413026054e-17
4972.26025390625,6.777084151127654e-17
4973.51025390625,6.805852481482164e-17
4974.76025390625,6.890061781742888e-17
4976.01025390625,6.873357922823924e-17
4977.26025390625,6.85102243686892e-17
4978.51025390625,6.664029384051628e-17
4979.76025390625,6.609102782627321e-17
4981.01025390625,6.488943286708616e-17
4982.26025390625,6.208874040250958e-17
4983.51025390625,6.116824201821381e-17
4984.76025390625,6.182770813794405e-17
4986.01025390625,6.419563278255823e-17
4987.26025390625,6.686983653172907e-17
4988.51025390625,6.762359186942621e-17
4989.76025390625,6.633473855878722e-17
4991.01025390625,6.508418100724131e-17
4992.26025390625,6.541362334398954e-17
4993.51025390625,6.608379771336969e-17
4994.76025390625,6.617910365381781e-17
4996.01025390625,6.709238420709575e-17
4997.26025390625,6.714049092303582e-17
4998.51025390625,6.628192020056383e-17
4999.76025390625,6.467810946712853e-17
5001.01025390625,6.429091077005639e-17
5002.26025390625,6.383444152256227e-17
5003.51025390625,6.488927777329931e-17
5004.76025390625,6.421490735208763e-17
5006.01025390625,6.174628822182709e-17
5007.26025390625,6.141827795294995e-17
5008.51025390625,6.490653310754163e-17
5009.76025390625,6.607017893665241e-17
5011.01025390625,6.49186731763156e-17
5012.26025390625,6.312497556636018e-17
5013.51025390625,6.180769793010207e-17
5014.76025390625,6.237170158530181e-17
5016.01025390625,6.448761291158423e-17
5017.26025390625,6.359936448928545e-17
5018.51025390625,6.145511381559552e-17
5019.76025390625,6.289931280056935e-17
5021.01025390625,6.428545475222029e-17
5022.26025390625,6.430293321256818e-17
5023.51025390625,6.4540328195248e-17
5024.76025390625,6.47512432147332e-17
5026.01025390625,6.440874535787331e-17
5027.26025390625,6.369794984867888e-17
5028.51025390625,6.387984821362765e-17
5029.76025390625,6.51978738011774e-17
5031.01025390625,6.530205537846404e-17
5032.26025390625,6.562235296515699e-17
5033.51025390625,6.671687795847766e-17
5034.76025390625,6.469626526569871e-17
5036.01025390625,6.302545118684588e-17
5037.26025390625,6.339738060832473e-17
5038.51025390625,6.355654871641914e-17
5039.76025390625,6.148175335002395e-17
5041.01025390625,5.864417334560179e-17
5042.26025390625,6.014521740607495e-17
5043.51025390625,6.362900422409345e-17
5044.76025390625,6.535407469897001e-17
5046.01025390625,6.635450452811763e-17
5047.26025390625,6.571410810362617e-17
5048.51025390625,6.438742347573334e-17
5049.76025390625,6.297890243587854e-17
5051.01025390625,6.314727791609854e-17
5052.26025390625,6.406623730238429e-17
5053.51025390625,6.53445840350457e-17
5054.76025390625,6.616294924293374e-17
5056.01025390625,6.649821111024101e-17
5057.26025390625,6.634710075867851e-17
5058.51025390625,6.635691656609301e-17
5059.76025390625,6.662997205050486e-17
5061.01025390625,6.634394303922833e-17
5062.26025390625,6.649404357104032e-17
5063.51025390625,6.573069794622457e-17
5064.76025390625,6.289568606855284e-17
5066.01025390625,6.31263197643352e-17
5067.26025390625,6.455420209316039e-17
5068.51025390625,6.424918709002801e-17
5069.76025390625,6.465251180972693e-17
5071.01025390625,6.532958937619767e-17
5072.26025390625,6.430710149801002e-17
5073.51025390625,6.423920179259102e-17
